"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|NL","Actual Total Load [MW] - BZN|NL"
"05.01.2020 12:15 - 05.01.2020 12:30","9573","13810"
"05.01.2020 12:30 - 05.01.2020 12:45","9670","13811"
"05.01.2020 12:45 - 05.01.2020 13:00","9699","13813"
"05.01.2020 13:00 - 05.01.2020 13:15","9793","13861"
"05.01.2020 13:15 - 05.01.2020 13:30","9910","13844"
"05.01.2020 13:30 - 05.01.2020 13:45","10001","13806"
"05.01.2020 13:45 - 05.01.2020 14:00","10045","13808"
"05.01.2020 14:00 - 05.01.2020 14:15","10122","13799"
"05.01.2020 14:15 - 05.01.2020 14:30","10211","13776"
"05.01.2020 14:30 - 05.01.2020 14:45","10311","13786"
"05.01.2020 14:45 - 05.01.2020 15:00","10401","13775"
"05.01.2020 15:00 - 05.01.2020 15:15","10528","13782"
"05.01.2020 15:15 - 05.01.2020 15:30","10628","13794"
"05.01.2020 15:30 - 05.01.2020 15:45","10691","13810"
"05.01.2020 15:45 - 05.01.2020 16:00","10758","13818"
"05.01.2020 16:00 - 05.01.2020 16:15","10877","13855"
"05.01.2020 16:15 - 05.01.2020 16:30","11059","14003"
"05.01.2020 16:30 - 05.01.2020 16:45","11302","14196"
"05.01.2020 16:45 - 05.01.2020 17:00","11635","14554"
"05.01.2020 17:00 - 05.01.2020 17:15","11930","14794"
"05.01.2020 17:15 - 05.01.2020 17:30","11945","15037"
"05.01.2020 17:30 - 05.01.2020 17:45","12072","15138"
"05.01.2020 17:45 - 05.01.2020 18:00","12182","15129"
"05.01.2020 18:00 - 05.01.2020 18:15","11946","14828"
"05.01.2020 18:15 - 05.01.2020 18:30","11503","14645"
"05.01.2020 18:30 - 05.01.2020 18:45","11400","14546"
"05.01.2020 18:45 - 05.01.2020 19:00","11387","14450"
"05.01.2020 19:00 - 05.01.2020 19:15","11367","14341"
"05.01.2020 19:15 - 05.01.2020 19:30","11253","14282"
"05.01.2020 19:30 - 05.01.2020 19:45","11229","14164"
"05.01.2020 19:45 - 05.01.2020 20:00","11274","14125"
"05.01.2020 20:00 - 05.01.2020 20:15","11309","13933"
"05.01.2020 20:15 - 05.01.2020 20:30","11226","13818"
"05.01.2020 20:30 - 05.01.2020 20:45","11075","13566"
"05.01.2020 20:45 - 05.01.2020 21:00","10936","13423"
"05.01.2020 21:00 - 05.01.2020 21:15","10815","13206"
"05.01.2020 21:15 - 05.01.2020 21:30","10714","13091"
"05.01.2020 21:30 - 05.01.2020 21:45","10645","12936"
"05.01.2020 21:45 - 05.01.2020 22:00","10539","12797"
"05.01.2020 22:00 - 05.01.2020 22:15","10435","12593"
"05.01.2020 22:15 - 05.01.2020 22:30","10337","12471"
"05.01.2020 22:30 - 05.01.2020 22:45","10187","12272"
"05.01.2020 22:45 - 05.01.2020 23:00","10032","12019"
"05.01.2020 23:00 - 05.01.2020 23:15","9885","11834"
"05.01.2020 23:15 - 05.01.2020 23:30","9808","11643"
"05.01.2020 23:30 - 05.01.2020 23:45","9681","11502"
"05.01.2020 23:45 - 06.01.2020 00:00","9526","11350"
"06.01.2020 00:00 - 06.01.2020 00:15","9437","11332"
"06.01.2020 00:15 - 06.01.2020 00:30","9464","11317"
"06.01.2020 00:30 - 06.01.2020 00:45","9451","11273"
"06.01.2020 00:45 - 06.01.2020 01:00","9418","11134"
"06.01.2020 01:00 - 06.01.2020 01:15","9367","11099"
"06.01.2020 01:15 - 06.01.2020 01:30","9337","11087"
"06.01.2020 01:30 - 06.01.2020 01:45","9297","11051"
"06.01.2020 01:45 - 06.01.2020 02:00","9213","10966"
"06.01.2020 02:00 - 06.01.2020 02:15","9160","10944"
"06.01.2020 02:15 - 06.01.2020 02:30","9154","10900"
"06.01.2020 02:30 - 06.01.2020 02:45","9134","10866"
"06.01.2020 02:45 - 06.01.2020 03:00","9088","10873"
"06.01.2020 03:00 - 06.01.2020 03:15","9070","10840"
"06.01.2020 03:15 - 06.01.2020 03:30","9088","10860"
"06.01.2020 03:30 - 06.01.2020 03:45","9104","10871"
"06.01.2020 03:45 - 06.01.2020 04:00","9094","10859"
"06.01.2020 04:00 - 06.01.2020 04:15","9096","10943"
"06.01.2020 04:15 - 06.01.2020 04:30","9105","10989"
"06.01.2020 04:30 - 06.01.2020 04:45","9125","11032"
"06.01.2020 04:45 - 06.01.2020 05:00","9131","11088"
"06.01.2020 05:00 - 06.01.2020 05:15","9203","11298"
"06.01.2020 05:15 - 06.01.2020 05:30","9373","11459"
"06.01.2020 05:30 - 06.01.2020 05:45","9557","11694"
"06.01.2020 05:45 - 06.01.2020 06:00","9786","11936"
"06.01.2020 06:00 - 06.01.2020 06:15","10058","12311"
"06.01.2020 06:15 - 06.01.2020 06:30","10435","12740"
"06.01.2020 06:30 - 06.01.2020 06:45","10822","13108"
"06.01.2020 06:45 - 06.01.2020 07:00","11241","13579"
"06.01.2020 07:00 - 06.01.2020 07:15","11705","14138"
"06.01.2020 07:15 - 06.01.2020 07:30","12281","14648"
"06.01.2020 07:30 - 06.01.2020 07:45","12815","15106"
"06.01.2020 07:45 - 06.01.2020 08:00","13218","15525"
"06.01.2020 08:00 - 06.01.2020 08:15","13532","15907"
"06.01.2020 08:15 - 06.01.2020 08:30","13854","16152"
"06.01.2020 08:30 - 06.01.2020 08:45","14091","16307"
"06.01.2020 08:45 - 06.01.2020 09:00","14228","16375"
"06.01.2020 09:00 - 06.01.2020 09:15","14352","16467"
"06.01.2020 09:15 - 06.01.2020 09:30","14410","16502"
"06.01.2020 09:30 - 06.01.2020 09:45","14440","16504"
"06.01.2020 09:45 - 06.01.2020 10:00","14451","16514"
"06.01.2020 10:00 - 06.01.2020 10:15","14437","16486"
"06.01.2020 10:15 - 06.01.2020 10:30","14425","16438"
"06.01.2020 10:30 - 06.01.2020 10:45","14467","16374"
"06.01.2020 10:45 - 06.01.2020 11:00","14567","16343"
"06.01.2020 11:00 - 06.01.2020 11:15","14642","16248"
"06.01.2020 11:15 - 06.01.2020 11:30","14669","16135"
"06.01.2020 11:30 - 06.01.2020 11:45","14672","16082"
"06.01.2020 11:45 - 06.01.2020 12:00","14701","15992"
"06.01.2020 12:00 - 06.01.2020 12:15","14741","15753"
"06.01.2020 12:15 - 06.01.2020 12:30","14656","15531"
"06.01.2020 12:30 - 06.01.2020 12:45","14574","15372"
"06.01.2020 12:45 - 06.01.2020 13:00","14533","15283"
"06.01.2020 13:00 - 06.01.2020 13:15","14569","15306"
"06.01.2020 13:15 - 06.01.2020 13:30","14657","15315"
"06.01.2020 13:30 - 06.01.2020 13:45","14777","15283"
"06.01.2020 13:45 - 06.01.2020 14:00","14803","15250"
"06.01.2020 14:00 - 06.01.2020 14:15","14837","15251"
"06.01.2020 14:15 - 06.01.2020 14:30","14885","15323"
"06.01.2020 14:30 - 06.01.2020 14:45","14874","15361"
"06.01.2020 14:45 - 06.01.2020 15:00","14879","15412"
"06.01.2020 15:00 - 06.01.2020 15:15","14864","15481"
"06.01.2020 15:15 - 06.01.2020 15:30","14834","15586"
"06.01.2020 15:30 - 06.01.2020 15:45","14891","15765"
"06.01.2020 15:45 - 06.01.2020 16:00","14991","15953"
"06.01.2020 16:00 - 06.01.2020 16:15","15001","16018"
"06.01.2020 16:15 - 06.01.2020 16:30","14961","16172"
"06.01.2020 16:30 - 06.01.2020 16:45","15044","16321"
"06.01.2020 16:45 - 06.01.2020 17:00","15224","16710"
"06.01.2020 17:00 - 06.01.2020 17:15","15332","17100"
"06.01.2020 17:15 - 06.01.2020 17:30","15238","17410"
"06.01.2020 17:30 - 06.01.2020 17:45","15314","17465"
"06.01.2020 17:45 - 06.01.2020 18:00","15268","17358"
"06.01.2020 18:00 - 06.01.2020 18:15","14971","16786"
"06.01.2020 18:15 - 06.01.2020 18:30","14443","16500"
"06.01.2020 18:30 - 06.01.2020 18:45","14234","16388"
"06.01.2020 18:45 - 06.01.2020 19:00","14159","16305"
"06.01.2020 19:00 - 06.01.2020 19:15","14064","16154"
"06.01.2020 19:15 - 06.01.2020 19:30","13937","15999"
"06.01.2020 19:30 - 06.01.2020 19:45","13831","15836"
"06.01.2020 19:45 - 06.01.2020 20:00","13690","15731"
"06.01.2020 20:00 - 06.01.2020 20:15","13552","15482"
"06.01.2020 20:15 - 06.01.2020 20:30","13387","15270"
"06.01.2020 20:30 - 06.01.2020 20:45","13214","15081"
"06.01.2020 20:45 - 06.01.2020 21:00","13055","14862"
"06.01.2020 21:00 - 06.01.2020 21:15","12879","14630"
"06.01.2020 21:15 - 06.01.2020 21:30","12631","14409"
"06.01.2020 21:30 - 06.01.2020 21:45","12439","14186"
"06.01.2020 21:45 - 06.01.2020 22:00","12241","13983"
"06.01.2020 22:00 - 06.01.2020 22:15","12045","13717"
"06.01.2020 22:15 - 06.01.2020 22:30","11851","13487"
"06.01.2020 22:30 - 06.01.2020 22:45","11660","13163"
"06.01.2020 22:45 - 06.01.2020 23:00","11377","12957"
"06.01.2020 23:00 - 06.01.2020 23:15","11173","12746"
"06.01.2020 23:15 - 06.01.2020 23:30","11056","12544"
"06.01.2020 23:30 - 06.01.2020 23:45","10891","12341"
"06.01.2020 23:45 - 07.01.2020 00:00","10698","12144"
"07.01.2020 00:00 - 07.01.2020 00:15","10062","12082"
"07.01.2020 00:15 - 07.01.2020 00:30","10002","11967"
"07.01.2020 00:30 - 07.01.2020 00:45","9957","11893"
"07.01.2020 00:45 - 07.01.2020 01:00","9844","11789"
"07.01.2020 01:00 - 07.01.2020 01:15","9724","11692"
"07.01.2020 01:15 - 07.01.2020 01:30","9628","11648"
"07.01.2020 01:30 - 07.01.2020 01:45","9564","11517"
"07.01.2020 01:45 - 07.01.2020 02:00","9497","11447"
"07.01.2020 02:00 - 07.01.2020 02:15","9420","11366"
"07.01.2020 02:15 - 07.01.2020 02:30","9371","11351"
"07.01.2020 02:30 - 07.01.2020 02:45","9339","11343"
"07.01.2020 02:45 - 07.01.2020 03:00","9294","11322"
"07.01.2020 03:00 - 07.01.2020 03:15","9251","11299"
"07.01.2020 03:15 - 07.01.2020 03:30","9262","11245"
"07.01.2020 03:30 - 07.01.2020 03:45","9277","11258"
"07.01.2020 03:45 - 07.01.2020 04:00","9282","11233"
"07.01.2020 04:00 - 07.01.2020 04:15","9278","11269"
"07.01.2020 04:15 - 07.01.2020 04:30","9282","11312"
"07.01.2020 04:30 - 07.01.2020 04:45","9314","11348"
"07.01.2020 04:45 - 07.01.2020 05:00","9341","11382"
"07.01.2020 05:00 - 07.01.2020 05:15","9397","11536"
"07.01.2020 05:15 - 07.01.2020 05:30","9521","11717"
"07.01.2020 05:30 - 07.01.2020 05:45","9666","11898"
"07.01.2020 05:45 - 07.01.2020 06:00","9812","12167"
"07.01.2020 06:00 - 07.01.2020 06:15","9931","12586"
"07.01.2020 06:15 - 07.01.2020 06:30","10102","13023"
"07.01.2020 06:30 - 07.01.2020 06:45","10473","13415"
"07.01.2020 06:45 - 07.01.2020 07:00","10814","13745"
"07.01.2020 07:00 - 07.01.2020 07:15","11159","14360"
"07.01.2020 07:15 - 07.01.2020 07:30","11606","14936"
"07.01.2020 07:30 - 07.01.2020 07:45","11994","15425"
"07.01.2020 07:45 - 07.01.2020 08:00","12328","15824"
"07.01.2020 08:00 - 07.01.2020 08:15","12652","16096"
"07.01.2020 08:15 - 07.01.2020 08:30","12927","16339"
"07.01.2020 08:30 - 07.01.2020 08:45","13112","16422"
"07.01.2020 08:45 - 07.01.2020 09:00","13211","16490"
"07.01.2020 09:00 - 07.01.2020 09:15","13299","16544"
"07.01.2020 09:15 - 07.01.2020 09:30","13292","16572"
"07.01.2020 09:30 - 07.01.2020 09:45","13253","16465"
"07.01.2020 09:45 - 07.01.2020 10:00","13462","16438"
"07.01.2020 10:00 - 07.01.2020 10:15","13473","16416"
"07.01.2020 10:15 - 07.01.2020 10:30","13392","16352"
"07.01.2020 10:30 - 07.01.2020 10:45","13265","16294"
"07.01.2020 10:45 - 07.01.2020 11:00","13273","16234"
"07.01.2020 11:00 - 07.01.2020 11:15","13287","16191"
"07.01.2020 11:15 - 07.01.2020 11:30","13276","16115"
"07.01.2020 11:30 - 07.01.2020 11:45","13210","16042"
"07.01.2020 11:45 - 07.01.2020 12:00","13173","16085"
"07.01.2020 12:00 - 07.01.2020 12:15","13130","16004"
"07.01.2020 12:15 - 07.01.2020 12:30","12986","15903"
"07.01.2020 12:30 - 07.01.2020 12:45","12806","15778"
"07.01.2020 12:45 - 07.01.2020 13:00","12667","15774"
"07.01.2020 13:00 - 07.01.2020 13:15","12572","15829"
"07.01.2020 13:15 - 07.01.2020 13:30","12533","15873"
"07.01.2020 13:30 - 07.01.2020 13:45","12511","15897"
"07.01.2020 13:45 - 07.01.2020 14:00","12466","15963"
"07.01.2020 14:00 - 07.01.2020 14:15","12417","15933"
"07.01.2020 14:15 - 07.01.2020 14:30","12391","15936"
"07.01.2020 14:30 - 07.01.2020 14:45","12503","15984"
"07.01.2020 14:45 - 07.01.2020 15:00","12569","16042"
"07.01.2020 15:00 - 07.01.2020 15:15","12651","16123"
"07.01.2020 15:15 - 07.01.2020 15:30","12684","16157"
"07.01.2020 15:30 - 07.01.2020 15:45","12747","16257"
"07.01.2020 15:45 - 07.01.2020 16:00","12804","16336"
"07.01.2020 16:00 - 07.01.2020 16:15","12834","16349"
"07.01.2020 16:15 - 07.01.2020 16:30","12820","16450"
"07.01.2020 16:30 - 07.01.2020 16:45","12926","16571"
"07.01.2020 16:45 - 07.01.2020 17:00","13142","16946"
"07.01.2020 17:00 - 07.01.2020 17:15","13297","17177"
"07.01.2020 17:15 - 07.01.2020 17:30","13228","17424"
"07.01.2020 17:30 - 07.01.2020 17:45","13245","17432"
"07.01.2020 17:45 - 07.01.2020 18:00","13231","17390"
"07.01.2020 18:00 - 07.01.2020 18:15","13026","16865"
"07.01.2020 18:15 - 07.01.2020 18:30","12655","16604"
"07.01.2020 18:30 - 07.01.2020 18:45","12537","16461"
"07.01.2020 18:45 - 07.01.2020 19:00","12452","16294"
"07.01.2020 19:00 - 07.01.2020 19:15","12342","16158"
"07.01.2020 19:15 - 07.01.2020 19:30","12204","16024"
"07.01.2020 19:30 - 07.01.2020 19:45","12040","15849"
"07.01.2020 19:45 - 07.01.2020 20:00","11887","15744"
"07.01.2020 20:00 - 07.01.2020 20:15","11822","15481"
"07.01.2020 20:15 - 07.01.2020 20:30","11691","15284"
"07.01.2020 20:30 - 07.01.2020 20:45","11588","15100"
"07.01.2020 20:45 - 07.01.2020 21:00","11433","14865"
"07.01.2020 21:00 - 07.01.2020 21:15","11257","14622"
"07.01.2020 21:15 - 07.01.2020 21:30","11135","14394"
"07.01.2020 21:30 - 07.01.2020 21:45","11016","14181"
"07.01.2020 21:45 - 07.01.2020 22:00","10896","13960"
"07.01.2020 22:00 - 07.01.2020 22:15","10812","13666"
"07.01.2020 22:15 - 07.01.2020 22:30","10697","13395"
"07.01.2020 22:30 - 07.01.2020 22:45","10590","13147"
"07.01.2020 22:45 - 07.01.2020 23:00","10433","12872"
"07.01.2020 23:00 - 07.01.2020 23:15","10294","12764"
"07.01.2020 23:15 - 07.01.2020 23:30","10111","12542"
"07.01.2020 23:30 - 07.01.2020 23:45","9867","12304"
"07.01.2020 23:45 - 08.01.2020 00:00","9741","12082"
"08.01.2020 00:00 - 08.01.2020 00:15","9559","12030"
"08.01.2020 00:15 - 08.01.2020 00:30","9623","12008"
"08.01.2020 00:30 - 08.01.2020 00:45","9653","11935"
"08.01.2020 00:45 - 08.01.2020 01:00","9617","11831"
"08.01.2020 01:00 - 08.01.2020 01:15","9559","11765"
"08.01.2020 01:15 - 08.01.2020 01:30","9515","11647"
"08.01.2020 01:30 - 08.01.2020 01:45","9467","11570"
"08.01.2020 01:45 - 08.01.2020 02:00","9372","11477"
"08.01.2020 02:00 - 08.01.2020 02:15","9299","11444"
"08.01.2020 02:15 - 08.01.2020 02:30","9257","11373"
"08.01.2020 02:30 - 08.01.2020 02:45","9218","11321"
"08.01.2020 02:45 - 08.01.2020 03:00","9173","11263"
"08.01.2020 03:00 - 08.01.2020 03:15","9113","11271"
"08.01.2020 03:15 - 08.01.2020 03:30","9070","11256"
"08.01.2020 03:30 - 08.01.2020 03:45","9022","11247"
"08.01.2020 03:45 - 08.01.2020 04:00","8973","11222"
"08.01.2020 04:00 - 08.01.2020 04:15","8953","11253"
"08.01.2020 04:15 - 08.01.2020 04:30","8939","11275"
"08.01.2020 04:30 - 08.01.2020 04:45","8929","11295"
"08.01.2020 04:45 - 08.01.2020 05:00","8944","11338"
"08.01.2020 05:00 - 08.01.2020 05:15","8983","11484"
"08.01.2020 05:15 - 08.01.2020 05:30","9050","11637"
"08.01.2020 05:30 - 08.01.2020 05:45","9125","11842"
"08.01.2020 05:45 - 08.01.2020 06:00","9237","12081"
"08.01.2020 06:00 - 08.01.2020 06:15","9362","12492"
"08.01.2020 06:15 - 08.01.2020 06:30","9535","12877"
"08.01.2020 06:30 - 08.01.2020 06:45","9700","13299"
"08.01.2020 06:45 - 08.01.2020 07:00","9871","13687"
"08.01.2020 07:00 - 08.01.2020 07:15","10068","14266"
"08.01.2020 07:15 - 08.01.2020 07:30","10323","14695"
"08.01.2020 07:30 - 08.01.2020 07:45","10561","15254"
"08.01.2020 07:45 - 08.01.2020 08:00","10773","15645"
"08.01.2020 08:00 - 08.01.2020 08:15","10955","16009"
"08.01.2020 08:15 - 08.01.2020 08:30","11135","16269"
"08.01.2020 08:30 - 08.01.2020 08:45","11207","16408"
"08.01.2020 08:45 - 08.01.2020 09:00","11169","16515"
"08.01.2020 09:00 - 08.01.2020 09:15","11198","16611"
"08.01.2020 09:15 - 08.01.2020 09:30","11341","16700"
"08.01.2020 09:30 - 08.01.2020 09:45","11427","16669"
"08.01.2020 09:45 - 08.01.2020 10:00","11505","16706"
"08.01.2020 10:00 - 08.01.2020 10:15","11581","16654"
"08.01.2020 10:15 - 08.01.2020 10:30","11597","16666"
"08.01.2020 10:30 - 08.01.2020 10:45","11590","16610"
"08.01.2020 10:45 - 08.01.2020 11:00","11554","16574"
"08.01.2020 11:00 - 08.01.2020 11:15","11516","16563"
"08.01.2020 11:15 - 08.01.2020 11:30","11491","16538"
"08.01.2020 11:30 - 08.01.2020 11:45","11464","16490"
"08.01.2020 11:45 - 08.01.2020 12:00","11463","16507"
"08.01.2020 12:00 - 08.01.2020 12:15","11466","16394"
"08.01.2020 12:15 - 08.01.2020 12:30","11456","16318"
"08.01.2020 12:30 - 08.01.2020 12:45","11448","16211"
"08.01.2020 12:45 - 08.01.2020 13:00","11441","16228"
"08.01.2020 13:00 - 08.01.2020 13:15","11453","16294"
"08.01.2020 13:15 - 08.01.2020 13:30","11469","16359"
"08.01.2020 13:30 - 08.01.2020 13:45","11512","16394"
"08.01.2020 13:45 - 08.01.2020 14:00","11560","16395"
"08.01.2020 14:00 - 08.01.2020 14:15","11626","16379"
"08.01.2020 14:15 - 08.01.2020 14:30","11686","16366"
"08.01.2020 14:30 - 08.01.2020 14:45","11727","16365"
"08.01.2020 14:45 - 08.01.2020 15:00","11756","16344"
"08.01.2020 15:00 - 08.01.2020 15:15","11814","16376"
"08.01.2020 15:15 - 08.01.2020 15:30","11843","16377"
"08.01.2020 15:30 - 08.01.2020 15:45","11895","16447"
"08.01.2020 15:45 - 08.01.2020 16:00","11965","16537"
"08.01.2020 16:00 - 08.01.2020 16:15","11962","16438"
"08.01.2020 16:15 - 08.01.2020 16:30","11946","16516"
"08.01.2020 16:30 - 08.01.2020 16:45","12064","16621"
"08.01.2020 16:45 - 08.01.2020 17:00","12295","16940"
"08.01.2020 17:00 - 08.01.2020 17:15","12488","17092"
"08.01.2020 17:15 - 08.01.2020 17:30","12534","17359"
"08.01.2020 17:30 - 08.01.2020 17:45","12669","17378"
"08.01.2020 17:45 - 08.01.2020 18:00","12695","17276"
"08.01.2020 18:00 - 08.01.2020 18:15","12428","16678"
"08.01.2020 18:15 - 08.01.2020 18:30","11899","16350"
"08.01.2020 18:30 - 08.01.2020 18:45","11771","16215"
"08.01.2020 18:45 - 08.01.2020 19:00","11722","16176"
"08.01.2020 19:00 - 08.01.2020 19:15","11653","16011"
"08.01.2020 19:15 - 08.01.2020 19:30","11594","15871"
"08.01.2020 19:30 - 08.01.2020 19:45","11540","15633"
"08.01.2020 19:45 - 08.01.2020 20:00","11467","15530"
"08.01.2020 20:00 - 08.01.2020 20:15","11415","15317"
"08.01.2020 20:15 - 08.01.2020 20:30","11348","15132"
"08.01.2020 20:30 - 08.01.2020 20:45","11298","14942"
"08.01.2020 20:45 - 08.01.2020 21:00","11204","14784"
"08.01.2020 21:00 - 08.01.2020 21:15","11084","14535"
"08.01.2020 21:15 - 08.01.2020 21:30","10977","14358"
"08.01.2020 21:30 - 08.01.2020 21:45","10855","14085"
"08.01.2020 21:45 - 08.01.2020 22:00","10727","13844"
"08.01.2020 22:00 - 08.01.2020 22:15","10617","13586"
"08.01.2020 22:15 - 08.01.2020 22:30","10493","13371"
"08.01.2020 22:30 - 08.01.2020 22:45","10345","13153"
"08.01.2020 22:45 - 08.01.2020 23:00","10167","12907"
"08.01.2020 23:00 - 08.01.2020 23:15","10033","12780"
"08.01.2020 23:15 - 08.01.2020 23:30","9984","12599"
"08.01.2020 23:30 - 08.01.2020 23:45","9860","12376"
"08.01.2020 23:45 - 09.01.2020 00:00","9671","12180"
"09.01.2020 00:00 - 09.01.2020 00:15","9573","12141"
"09.01.2020 00:15 - 09.01.2020 00:30","9604","12037"
"09.01.2020 00:30 - 09.01.2020 00:45","9592","11916"
"09.01.2020 00:45 - 09.01.2020 01:00","9503","11825"
"09.01.2020 01:00 - 09.01.2020 01:15","9409","11770"
"09.01.2020 01:15 - 09.01.2020 01:30","9345","11609"
"09.01.2020 01:30 - 09.01.2020 01:45","9282","11488"
"09.01.2020 01:45 - 09.01.2020 02:00","9202","11438"
"09.01.2020 02:00 - 09.01.2020 02:15","9121","11336"
"09.01.2020 02:15 - 09.01.2020 02:30","9074","11314"
"09.01.2020 02:30 - 09.01.2020 02:45","9049","11243"
"09.01.2020 02:45 - 09.01.2020 03:00","9040","11208"
"09.01.2020 03:00 - 09.01.2020 03:15","9024","11188"
"09.01.2020 03:15 - 09.01.2020 03:30","9031","11178"
"09.01.2020 03:30 - 09.01.2020 03:45","9027","11158"
"09.01.2020 03:45 - 09.01.2020 04:00","9004","11141"
"09.01.2020 04:00 - 09.01.2020 04:15","9000","11183"
"09.01.2020 04:15 - 09.01.2020 04:30","9025","11225"
"09.01.2020 04:30 - 09.01.2020 04:45","9034","11232"
"09.01.2020 04:45 - 09.01.2020 05:00","9060","11290"
"09.01.2020 05:00 - 09.01.2020 05:15","9125","11447"
"09.01.2020 05:15 - 09.01.2020 05:30","9219","11543"
"09.01.2020 05:30 - 09.01.2020 05:45","9331","11695"
"09.01.2020 05:45 - 09.01.2020 06:00","9468","11897"
"09.01.2020 06:00 - 09.01.2020 06:15","9620","12306"
"09.01.2020 06:15 - 09.01.2020 06:30","9857","12707"
"09.01.2020 06:30 - 09.01.2020 06:45","10103","13105"
"09.01.2020 06:45 - 09.01.2020 07:00","10309","13501"
"09.01.2020 07:00 - 09.01.2020 07:15","10537","14086"
"09.01.2020 07:15 - 09.01.2020 07:30","10875","14597"
"09.01.2020 07:30 - 09.01.2020 07:45","11206","15037"
"09.01.2020 07:45 - 09.01.2020 08:00","11480","15485"
"09.01.2020 08:00 - 09.01.2020 08:15","11737","15829"
"09.01.2020 08:15 - 09.01.2020 08:30","11975","16062"
"09.01.2020 08:30 - 09.01.2020 08:45","12150","16153"
"09.01.2020 08:45 - 09.01.2020 09:00","12265","16254"
"09.01.2020 09:00 - 09.01.2020 09:15","12372","16365"
"09.01.2020 09:15 - 09.01.2020 09:30","12481","16464"
"09.01.2020 09:30 - 09.01.2020 09:45","12571","16461"
"09.01.2020 09:45 - 09.01.2020 10:00","12617","16481"
"09.01.2020 10:00 - 09.01.2020 10:15","12643","16508"
"09.01.2020 10:15 - 09.01.2020 10:30","12626","16500"
"09.01.2020 10:30 - 09.01.2020 10:45","12593","16470"
"09.01.2020 10:45 - 09.01.2020 11:00","12584","16480"
"09.01.2020 11:00 - 09.01.2020 11:15","12558","16482"
"09.01.2020 11:15 - 09.01.2020 11:30","12506","16462"
"09.01.2020 11:30 - 09.01.2020 11:45","12465","16458"
"09.01.2020 11:45 - 09.01.2020 12:00","12448","16479"
"09.01.2020 12:00 - 09.01.2020 12:15","12430","16451"
"09.01.2020 12:15 - 09.01.2020 12:30","12454","16386"
"09.01.2020 12:30 - 09.01.2020 12:45","12407","16274"
"09.01.2020 12:45 - 09.01.2020 13:00","12401","16235"
"09.01.2020 13:00 - 09.01.2020 13:15","12442","16290"
"09.01.2020 13:15 - 09.01.2020 13:30","12515","16366"
"09.01.2020 13:30 - 09.01.2020 13:45","12559","16383"
"09.01.2020 13:45 - 09.01.2020 14:00","12596","16354"
"09.01.2020 14:00 - 09.01.2020 14:15","12612","16342"
"09.01.2020 14:15 - 09.01.2020 14:30","12606","16373"
"09.01.2020 14:30 - 09.01.2020 14:45","12636","16343"
"09.01.2020 14:45 - 09.01.2020 15:00","12680","16327"
"09.01.2020 15:00 - 09.01.2020 15:15","12707","16300"
"09.01.2020 15:15 - 09.01.2020 15:30","12732","16314"
"09.01.2020 15:30 - 09.01.2020 15:45","12766","16360"
"09.01.2020 15:45 - 09.01.2020 16:00","12824","16359"
"09.01.2020 16:00 - 09.01.2020 16:15","12842","16330"
"09.01.2020 16:15 - 09.01.2020 16:30","12847","16394"
"09.01.2020 16:30 - 09.01.2020 16:45","12928","16503"
"09.01.2020 16:45 - 09.01.2020 17:00","13101","16792"
"09.01.2020 17:00 - 09.01.2020 17:15","13229","16915"
